mes,termino,interes,category
2025-09,cuero,4.75,material
2025-10,cuero,5.0,material
2025-11,cuero,5.2,material
2025-12,cuero,5.25,material
2019-12,vaquero,1.0,material
2020-01,vaquero,1.0,material
2020-02,vaquero,1.75,material
2020-03,vaquero,1.2,material
2020-04,vaquero,1.75,material
2020-05,vaquero,2.0,material
2020-06,vaquero,1.5,material
2020-07,vaquero,1.25,material
2020-08,vaquero,1.0,material
2020-09,vaquero,1.0,material
2020-10,vaquero,1.5,material
2020-11,vaquero,1.0,material
2020-12,vaquero,1.25,material
2021-01,vaquero,1.2,material
2021-02,vaquero,1.25,material
2021-03,vaquero,1.75,material
2021-04,vaquero,2.0,material
2021-05,vaquero,1.8,material
2021-06,vaquero,1.75,material
2021-07,vaquero,1.75,material
2021-08,vaquero,1.6,material
2021-09,vaquero,1.5,material
2021-10,vaquero,2.0,material
2021-11,vaquero,1.75,material
2021-12,vaquero,2.0,material
2019-12,encaje,1.0,material
2020-01,encaje,1.0,material
2020-02,encaje,1.0,material
2020-03,encaje,1.0,material
2020-04,encaje,1.0,material
2020-05,encaje,1.0,material
2020-06,encaje,1.0,material
2020-07,encaje,1.0,material
2020-08,encaje,1.0,material
2020-09,encaje,1.0,material
2020-10,encaje,1.0,material
2020-11,encaje,1.0,material
2020-12,encaje,1.0,material
2021-01,encaje,1.0,material
2021-02,encaje,1.0,material
2021-03,encaje,1.0,material
2021-04,encaje,1.0,material
2021-05,encaje,1.0,material
2021-06,encaje,1.0,material
2021-07,encaje,1.0,material
2021-08,encaje,1.0,material
2021-09,encaje,1.0,material
2021-10,encaje,1.0,material
2021-11,encaje,1.0,material
2021-12,encaje,1.0,material
2019-12,seda,10.0,material
2020-01,seda,5.5,material
2020-02,seda,5.5,material
2020-03,seda,5.0,material
2020-04,seda,5.5,material
2020-05,seda,5.8,material
2020-06,seda,5.5,material
2020-07,seda,5.25,material
2020-08,seda,5.2,material
2020-09,seda,5.0,material
2020-10,seda,5.25,material
2020-11,seda,5.4,material
2020-12,seda,6.5,material
2021-01,seda,5.2,material
2021-02,seda,5.5,material
2021-03,seda,5.25,material
2021-04,seda,5.5,material
2021-05,seda,5.6,material
2021-06,seda,5.5,material
2021-07,seda,4.75,material
2021-08,seda,4.6,material
2021-09,seda,5.0,material
2021-10,seda,5.0,material
2021-11,seda,5.0,material
2021-12,seda,5.0,material
2019-12,algodón,0.0,material
2020-01,algodón,0.0,material
2020-02,algodón,0.0,material
2020-03,algodón,0.4,material
2020-04,algodón,1.0,material
2020-05,algodón,1.0,material
2020-06,algodón,1.0,material
2020-07,algodón,1.0,material
2020-08,algodón,1.0,material
2020-09,algodón,1.0,material
2020-10,algodón,1.0,material
2020-11,algodón,1.0,material
2020-12,algodón,1.0,material
2021-01,algodón,1.0,material
2021-02,algodón,1.0,material
2021-03,algodón,1.0,material
2021-04,algodón,1.0,material
2021-05,algodón,1.0,material
2021-06,algodón,1.0,material
2021-07,algodón,1.0,material
2021-08,algodón,1.0,material
2021-09,algodón,1.0,material
2021-10,algodón,1.0,material
2021-11,algodón,1.0,material
2021-12,algodón,1.0,material
2022-01,vaquero,2.0,material
2022-02,vaquero,2.0,material
2022-03,vaquero,2.0,material
2022-04,vaquero,2.0,material
2022-05,vaquero,2.0,material
2022-06,vaquero,2.0,material
2022-07,vaquero,2.0,material
2022-08,vaquero,2.0,material
2022-09,vaquero,2.0,material
2022-10,vaquero,2.0,material
2022-11,vaquero,2.0,material
2022-12,vaquero,2.0,material
2023-01,vaquero,2.0,material
2023-02,vaquero,2.0,material
2023-03,vaquero,2.0,material
2023-04,vaquero,2.2,material
2023-05,vaquero,2.0,material
2023-06,vaquero,2.0,material
2023-07,vaquero,2.0,material
2023-08,vaquero,2.25,material
2023-09,vaquero,2.0,material
2023-10,vaquero,2.0,material
2023-11,vaquero,2.0,material
2023-12,vaquero,2.0,material
2022-01,encaje,1.0,material
2022-02,encaje,1.0,material
2022-03,encaje,1.0,material
2022-04,encaje,1.0,material
2022-05,encaje,1.0,material
2022-06,encaje,1.0,material
2022-07,encaje,1.0,material
2022-08,encaje,1.0,material
2022-09,encaje,1.0,material
2022-10,encaje,1.0,material
2022-11,encaje,1.0,material
2022-12,encaje,1.0,material
2023-01,encaje,1.0,material
2023-02,encaje,1.0,material
2023-03,encaje,1.0,material
2023-04,encaje,1.0,material
2023-05,encaje,1.0,material
2023-06,encaje,1.0,material
2023-07,encaje,1.0,material
2023-08,encaje,1.0,material
2023-09,encaje,1.0,material
2023-10,encaje,1.0,material
2023-11,encaje,1.0,material
2023-12,encaje,1.0,material
2022-01,seda,5.8,material
2022-02,seda,6.25,material
2022-03,seda,7.5,material
2022-04,seda,7.75,material
2022-05,seda,7.2,material
2022-06,seda,6.25,material
2022-07,seda,5.8,material
2022-08,seda,5.5,material
2022-09,seda,6.0,material
2022-10,seda,6.0,material
2022-11,seda,5.5,material
2022-12,seda,5.5,material
2023-01,seda,5.0,material
2023-02,seda,5.25,material
2023-03,seda,5.75,material
2023-04,seda,5.6,material
2023-05,seda,6.0,material
2023-06,seda,5.75,material
2023-07,seda,4.8,material
2023-08,seda,5.0,material
2023-09,seda,7.5,material
2023-10,seda,5.6,material
2023-11,seda,5.25,material
2023-12,seda,5.6,material
2022-01,algodón,1.0,material
2022-02,algodón,1.0,material
2022-03,algodón,1.0,material
2022-04,algodón,1.0,material
2022-05,algodón,1.0,material
2022-06,algodón,1.0,material
2022-07,algodón,1.0,material
2022-08,algodón,1.0,material
2022-09,algodón,1.0,material
2022-10,algodón,1.0,material
2022-11,algodón,1.0,material
2022-12,algodón,1.0,material
2023-01,algodón,1.0,material
2023-02,algodón,1.0,material
2023-03,algodón,1.0,material
2023-04,algodón,1.0,material
2023-05,algodón,1.0,material
2023-06,algodón,1.0,material
2023-07,algodón,1.0,material
2023-08,algodón,1.0,material
2023-09,algodón,1.0,material
2023-10,algodón,1.0,material
2023-11,algodón,1.0,material
2023-12,algodón,1.0,material
2024-01,vaquero,2.0,material
2024-02,vaquero,2.0,material
2024-03,vaquero,2.0,material
2024-04,vaquero,2.0,material
2024-05,vaquero,2.25,material
2024-06,vaquero,2.0,material
2024-07,vaquero,1.5,material
2024-08,vaquero,1.25,material
2024-09,vaquero,2.0,material
2024-10,vaquero,2.0,material
2024-11,vaquero,2.0,material
2024-12,vaquero,2.0,material
2025-01,vaquero,1.75,material
2025-02,vaquero,1.75,material
2025-03,vaquero,2.0,material
2025-04,vaquero,2.0,material
2025-05,vaquero,2.0,material
2025-06,vaquero,2.0,material
2025-07,vaquero,2.0,material
2025-08,vaquero,2.0,material
2025-09,vaquero,2.0,material
2025-10,vaquero,2.0,material
2025-11,vaquero,2.0,material
2025-12,vaquero,2.0,material
2024-01,encaje,1.0,material
2024-02,encaje,1.0,material
2024-03,encaje,1.0,material
2024-04,encaje,1.0,material
2024-05,encaje,1.0,material
2024-06,encaje,1.0,material
2024-07,encaje,1.0,material
2024-08,encaje,1.0,material
2024-09,encaje,1.0,material
2024-10,encaje,1.0,material
2024-11,encaje,1.0,material
2024-12,encaje,1.0,material
2025-01,encaje,1.0,material
2025-02,encaje,1.0,material
2025-03,encaje,1.0,material
2025-04,encaje,1.0,material
2025-05,encaje,1.0,material
2025-06,encaje,1.0,material
2025-07,encaje,1.0,material
2025-08,encaje,1.0,material
2025-09,encaje,1.0,material
2025-10,encaje,1.0,material
2025-11,encaje,1.0,material
2025-12,encaje,1.0,material
2024-01,seda,5.0,material
2024-02,seda,5.0,material
2024-03,seda,4.0,material
2024-04,seda,4.5,material
2024-05,seda,5.0,material
2024-06,seda,4.2,material
2024-07,seda,4.25,material
2024-08,seda,4.0,material
2024-09,seda,4.0,material
2024-10,seda,4.0,material
2024-11,seda,4.0,material
2024-12,seda,4.0,material
2025-01,seda,4.0,material
2025-02,seda,4.0,material
2025-03,seda,4.0,material
2025-04,seda,4.0,material
2025-05,seda,4.25,material
2025-06,seda,4.0,material
2025-07,seda,4.0,material
2025-08,seda,4.0,material
2025-09,seda,4.0,material
2025-10,seda,4.0,material
2025-11,seda,4.0,material
2025-12,seda,4.25,material
2024-01,algodón,1.0,material
2024-02,algodón,1.0,material
2024-03,algodón,1.0,material
2024-04,algodón,1.0,material
2024-05,algodón,1.0,material
2024-06,algodón,1.0,material
2024-07,algodón,1.0,material
2024-08,algodón,1.0,material
2024-09,algodón,1.0,material
2024-10,algodón,1.0,material
2024-11,algodón,1.0,material
2024-12,algodón,1.0,material
2025-01,algodón,1.0,material
2025-02,algodón,1.0,material
2025-03,algodón,1.0,material
2025-04,algodón,1.0,material
2025-05,algodón,1.0,material
2025-06,algodón,1.0,material
2025-07,algodón,1.0,material
2025-08,algodón,1.0,material
2025-09,algodón,1.0,material
2025-10,algodón,1.0,material
2025-11,algodón,1.0,material
2025-12,algodón,1.0,material
2019-12,lana,25.0,material
2020-01,lana,28.5,material
2020-02,lana,29.25,material
2020-03,lana,26.8,material
2020-04,lana,31.75,material
2020-05,lana,34.8,material
2020-06,lana,30.75,material
2020-07,lana,30.25,material
2020-08,lana,30.2,material
2020-09,lana,29.25,material
2020-10,lana,30.25,material
2020-11,lana,30.0,material
2020-12,lana,30.5,material
2021-01,lana,34.8,material
2021-02,lana,34.25,material
2021-03,lana,30.75,material
2021-04,lana,29.25,material
2021-05,lana,33.8,material
2021-06,lana,37.25,material
2021-07,lana,29.75,material
2021-08,lana,27.8,material
2021-09,lana,27.5,material
2021-10,lana,29.4,material
2021-11,lana,29.5,material
2021-12,lana,30.0,material
2019-12,terciopelo,1.0,material
2020-01,terciopelo,0.75,material
2020-02,terciopelo,0.0,material
2020-03,terciopelo,0.0,material
2020-04,terciopelo,0.5,material
2020-05,terciopelo,0.0,material
2020-06,terciopelo,0.25,material
2020-07,terciopelo,0.0,material
2020-08,terciopelo,0.0,material
2020-09,terciopelo,0.25,material
2020-10,terciopelo,1.0,material
2020-11,terciopelo,1.0,material
2020-12,terciopelo,1.0,material
2021-01,terciopelo,1.0,material
2021-02,terciopelo,0.25,material
2021-03,terciopelo,0.0,material
2021-04,terciopelo,0.0,material
2021-05,terciopelo,0.0,material
2021-06,terciopelo,0.0,material
2021-07,terciopelo,0.0,material
2021-08,terciopelo,0.0,material
2021-09,terciopelo,0.0,material
2021-10,terciopelo,1.0,material
2021-11,terciopelo,1.0,material
2021-12,terciopelo,1.0,material
2019-12,lino,4.0,material
2020-01,lino,5.25,material
2020-02,lino,4.75,material
2020-03,lino,4.4,material
2020-04,lino,5.0,material
2020-05,lino,5.8,material
2020-06,lino,6.0,material
2020-07,lino,6.25,material
2020-08,lino,5.0,material
2020-09,lino,5.0,material
2020-10,lino,5.0,material
2020-11,lino,4.8,material
2020-12,lino,4.5,material
2021-01,lino,5.0,material
2021-02,lino,5.0,material
2021-03,lino,5.0,material
2021-04,lino,5.25,material
2021-05,lino,5.0,material
2021-06,lino,5.25,material
2021-07,lino,5.25,material
2021-08,lino,5.0,material
2021-09,lino,4.75,material
2021-10,lino,4.4,material
2021-11,lino,4.75,material
2021-12,lino,3.75,material
2019-12,pana,5.0,material
2020-01,pana,5.0,material
2020-02,pana,4.75,material
2020-03,pana,4.6,material
2020-04,pana,5.25,material
2020-05,pana,5.2,material
2020-06,pana,5.75,material
2020-07,pana,5.0,material
2020-08,pana,5.2,material
2020-09,pana,5.25,material
2020-10,pana,6.0,material
2020-11,pana,5.8,material
2020-12,pana,6.0,material
2021-01,pana,5.8,material
2021-02,pana,5.75,material
2021-03,pana,5.75,material
2021-04,pana,5.25,material
2021-05,pana,5.0,material
2021-06,pana,5.5,material
2021-07,pana,5.0,material
2021-08,pana,5.2,material
2021-09,pana,5.0,material
2021-10,pana,6.2,material
2021-11,pana,5.0,material
2021-12,pana,5.0,material
2022-01,lana,28.2,material
2022-02,lana,24.5,material
2022-03,lana,23.75,material
2022-04,lana,26.0,material
2022-05,lana,25.8,material
2022-06,lana,28.0,material
2022-07,lana,28.2,material
2022-08,lana,28.5,material
2022-09,lana,30.0,material
2022-10,lana,29.6,material
2022-11,lana,26.75,material
2022-12,lana,30.5,material
2023-01,lana,31.4,material
2023-02,lana,30.25,material
2023-03,lana,31.0,material
2023-04,lana,29.8,material
2023-05,lana,33.25,material
2023-06,lana,32.25,material
2023-07,lana,34.4,material
2023-08,lana,32.5,material
2023-09,lana,28.0,material
2023-10,lana,27.0,material
2023-11,lana,28.25,material
2023-12,lana,27.2,material
2022-01,terciopelo,1.0,material
2022-02,terciopelo,1.0,material
2022-03,terciopelo,0.75,material
2022-04,terciopelo,0.0,material
2022-05,terciopelo,0.0,material
2022-06,terciopelo,0.0,material
2022-07,terciopelo,0.0,material
2022-08,terciopelo,0.0,material
2022-09,terciopelo,0.5,material
2022-10,terciopelo,1.0,material
2022-11,terciopelo,1.0,material
2022-12,terciopelo,1.0,material
2023-01,terciopelo,1.0,material
2023-02,terciopelo,0.75,material
2023-03,terciopelo,0.0,material
2023-04,terciopelo,0.0,material
2023-05,terciopelo,0.25,material
2023-06,terciopelo,0.0,material
2023-07,terciopelo,0.0,material
2023-08,terciopelo,0.0,material
2023-09,terciopelo,0.5,material
2023-10,terciopelo,1.0,material
2023-11,terciopelo,1.0,material
2023-12,terciopelo,1.0,material
2022-01,lino,5.0,material
2022-02,lino,5.0,material
2022-03,lino,5.0,material
2022-04,lino,5.0,material
2022-05,lino,6.2,material
2022-06,lino,6.0,material
2022-07,lino,6.0,material
2022-08,lino,5.5,material
2022-09,lino,5.0,material
2022-10,lino,5.2,material
2022-11,lino,5.0,material
2022-12,lino,4.0,material
2023-01,lino,4.8,material
2023-02,lino,5.75,material
2023-03,lino,5.25,material
2023-04,lino,5.6,material
2023-05,lino,5.5,material
2023-06,lino,6.25,material
2023-07,lino,6.4,material
2023-08,lino,5.5,material
2023-09,lino,5.25,material
2023-10,lino,5.2,material
2023-11,lino,5.25,material
2023-12,lino,5.0,material
2022-01,pana,5.2,material
2022-02,pana,5.75,material
2022-03,pana,5.25,material
2022-04,pana,5.75,material
2022-05,pana,5.0,material
2022-06,pana,6.0,material
2022-07,pana,5.0,material
2022-08,pana,5.0,material
2022-09,pana,5.25,material
2022-10,pana,5.8,material
2022-11,pana,6.0,material
2022-12,pana,6.0,material
2023-01,pana,5.4,material
2023-02,pana,5.5,material
2023-03,pana,5.0,material
2023-04,pana,5.4,material
2023-05,pana,5.0,material
2023-06,pana,5.5,material
2023-07,pana,5.0,material
2023-08,pana,6.5,material
2023-09,pana,5.25,material
2023-10,pana,5.6,material
2023-11,pana,5.75,material
2023-12,pana,7.4,material
2024-01,lana,22.75,material
2024-02,lana,26.75,material
2024-03,lana,20.0,material
2024-04,lana,26.0,material
2024-05,lana,24.25,material
2024-06,lana,24.4,material
2024-07,lana,22.75,material
2024-08,lana,23.75,material
2024-09,lana,24.8,material
2024-10,lana,23.25,material
2024-11,lana,24.0,material
2024-12,lana,25.2,material
2025-01,lana,24.0,material
2025-02,lana,21.0,material
2025-03,lana,20.0,material
2025-04,lana,21.25,material
2025-05,lana,20.0,material
2025-06,lana,22.6,material
2025-07,lana,20.75,material
2025-08,lana,20.6,material
2025-09,lana,18.75,material
2025-10,lana,20.25,material
2025-11,lana,24.0,material
2025-12,lana,22.75,material
2024-01,terciopelo,0.5,material
2024-02,terciopelo,0.0,material
2024-03,terciopelo,0.0,material
2024-04,terciopelo,0.0,material
2024-05,terciopelo,0.0,material
2024-06,terciopelo,0.0,material
2024-07,terciopelo,0.0,material
2024-08,terciopelo,0.0,material
2024-09,terciopelo,0.2,material
2024-10,terciopelo,1.0,material
2024-11,terciopelo,1.0,material
2024-12,terciopelo,1.0,material
2025-01,terciopelo,0.75,material
2025-02,terciopelo,0.0,material
2025-03,terciopelo,0.0,material
2025-04,terciopelo,0.0,material
2025-05,terciopelo,0.0,material
2025-06,terciopelo,0.0,material
2025-07,terciopelo,0.0,material
2025-08,terciopelo,0.0,material
2025-09,terciopelo,0.25,material
2025-10,terciopelo,1.0,material
2025-11,terciopelo,1.0,material
2025-12,terciopelo,1.0,material
2024-01,lino,4.5,material
2024-02,lino,5.0,material
2024-03,lino,4.6,material
2024-04,lino,5.0,material
2024-05,lino,5.5,material
2024-06,lino,5.4,material
2024-07,lino,5.75,material
2024-08,lino,5.0,material
2024-09,lino,4.6,material
2024-10,lino,4.0,material
2024-11,lino,4.0,material
2024-12,lino,4.0,material
2025-01,lino,4.0,material
2025-02,lino,4.0,material
2025-03,lino,4.8,material
2025-04,lino,5.0,material
2025-05,lino,5.0,material
2025-06,lino,6.0,material
2025-07,lino,6.75,material
2025-08,lino,5.8,material
2025-09,lino,5.0,material
2025-10,lino,4.75,material
2025-11,lino,5.0,material
2025-12,lino,4.5,material
2024-01,pana,6.25,material
2024-02,pana,5.0,material
2024-03,pana,4.4,material
2024-04,pana,4.25,material
2024-05,pana,4.5,material
2024-06,pana,4.4,material
2024-07,pana,4.0,material
2024-08,pana,4.0,material
2024-09,pana,4.0,material
2024-10,pana,5.0,material
2024-11,pana,4.75,material
2024-12,pana,4.4,material
2025-01,pana,4.5,material
2025-02,pana,4.0,material
2025-03,pana,4.0,material
2025-04,pana,4.0,material
2025-05,pana,4.0,material
2025-06,pana,4.0,material
2025-07,pana,4.0,material
2025-08,pana,4.0,material
2025-09,pana,4.0,material
2025-10,pana,4.75,material
2025-11,pana,4.6,material
2025-12,pana,4.75,material
2019-12,satén,0.0,material
2020-01,satén,0.0,material
2020-02,satén,0.0,material
2020-03,satén,0.0,material
2020-04,satén,0.0,material
2020-05,satén,0.0,material
2020-06,satén,0.0,material
2020-07,satén,0.0,material
2020-08,satén,0.0,material
2020-09,satén,0.0,material
2020-10,satén,0.0,material
2020-11,satén,0.0,material
2020-12,satén,0.0,material
2021-01,satén,0.0,material
2021-02,satén,0.0,material
2021-03,satén,0.0,material
2021-04,satén,0.0,material
2021-05,satén,0.0,material
2021-06,satén,0.0,material
2021-07,satén,0.0,material
2021-08,satén,0.0,material
2021-09,satén,0.0,material
2021-10,satén,0.0,material
2021-11,satén,0.0,material
2021-12,satén,0.0,material
2019-12,ante,6.0,material
2020-01,ante,7.75,material
2020-02,ante,7.75,material
2020-03,ante,10.6,material
2020-04,ante,10.75,material
2020-05,ante,11.2,material
2020-06,ante,10.25,material
2020-07,ante,9.5,material
2020-08,ante,9.6,material
2020-09,ante,9.75,material
2020-10,ante,10.25,material
2020-11,ante,10.4,material
2020-12,ante,7.75,material
2021-01,ante,8.2,material
2021-02,ante,9.5,material
2021-03,ante,9.5,material
2021-04,ante,10.25,material
2021-05,ante,10.4,material
2021-06,ante,10.0,material
2021-07,ante,8.25,material
2021-08,ante,8.8,material
2021-09,ante,9.5,material
2021-10,ante,9.2,material
2021-11,ante,9.5,material
2021-12,ante,7.25,material
2019-12,gasa,0.0,material
2020-01,gasa,1.0,material
2020-02,gasa,1.0,material
2020-03,gasa,0.4,material
2020-04,gasa,0.25,material
2020-05,gasa,1.0,material
2020-06,gasa,1.0,material
2020-07,gasa,1.0,material
2020-08,gasa,1.0,material
2020-09,gasa,1.0,material
2020-10,gasa,1.0,material
2020-11,gasa,0.8,material
2020-12,gasa,0.5,material
2021-01,gasa,1.0,material
2021-02,gasa,1.0,material
2021-03,gasa,1.0,material
2021-04,gasa,1.0,material
2021-05,gasa,1.0,material
2021-06,gasa,1.0,material
2021-07,gasa,1.0,material
2021-08,gasa,1.0,material
2021-09,gasa,1.0,material
2021-10,gasa,1.0,material
2021-11,gasa,1.0,material
2021-12,gasa,1.0,material
2019-12,polipiel,0.0,material
2020-01,polipiel,0.0,material
2020-02,polipiel,0.0,material
2020-03,polipiel,0.0,material
2020-04,polipiel,0.0,material
2020-05,polipiel,0.0,material
2020-06,polipiel,0.0,material
2020-07,polipiel,0.0,material
2020-08,polipiel,0.0,material
2020-09,polipiel,0.0,material
2020-10,polipiel,0.0,material
2020-11,polipiel,0.0,material
2020-12,polipiel,0.0,material
2021-01,polipiel,0.0,material
2021-02,polipiel,0.0,material
2021-03,polipiel,0.0,material
2021-04,polipiel,0.0,material
2021-05,polipiel,0.0,material
2021-06,polipiel,0.0,material
2021-07,polipiel,0.0,material
2021-08,polipiel,0.0,material
2021-09,polipiel,0.0,material
2021-10,polipiel,0.0,material
2021-11,polipiel,0.0,material
2021-12,polipiel,0.0,material
2022-01,satén,0.0,material
